KJM1,BLK 37A CAMBRIDGE ROAD,1.316045977,103.8488721,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
KJM2,BLK 14A FARRER PARK RD,1.311679344,103.8520423,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
KJ1,BLK 9/10 GLOUCESTER ROAD,1.313633834,103.8520363,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
KJ2,BLK 49/50 DORSET ROAD,1.313250655,103.8506754,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
KJ3,BLK 48/48A DURHAM ROAD,1.314426616,103.8499262,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
KJ4,BLK 51/54 KENT ROAD,1.316586908,103.8514654,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
KLM,BLK 31 KELANTAN LANE MSCP,1.306163378,103.8568275,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
KM1,BLK 56A CASSIA CRESCENT,1.310112141,103.8839329,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
KM2,BLK 93A JALAN DUA,1.30877082,103.8877229,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
KM3,BLK 11A PINE CLOSE,1.308503978,103.8829335,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
KM4,BLK 49A JALAN TIGA,1.308492553,103.8853492,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
KTM,BLK 125A KIM TIAN ROAD,1.283069383,103.8286522,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
KTM2,BLK 120B KIM TIAN PLACE,1.28344648,103.8274776,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
KTM3,BLK 131A KIM TIAN ROAD,1.280639435,103.8286492,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
KTM4,BLK 119A KIM TIAN ROAD,1.281481446,103.8272988,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
KTM5,BLK 126 KIM TIAN ROAD,1.282529097,103.8294624,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
KTM6,BLK 127 KIM TIAN ROAD,1.281856452,103.8292445,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
KU1,BLK 301/305-306/311-318 UBI AVENUE 1,1.329495355,103.903065,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
KU2,BLK 319-330 UBI AVENUE 1,1.32767355,103.9043261,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
KU3,BLK 331-341 UBI AVENUE 1,1.326421438,103.902433,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
KU4,BLK 342-352 UBI AVENUE 1,1.325554722,103.9000335,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
KU5,"BLK 3004-3007 & 3014 & 3015 UBI ROAD 1",1.330444359,103.8933439,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
KU9,"BLK 302 & 304 UBI AVENUE 1",1.329908127,103.9010716,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
K10,"BLK 28 & 30 & 32 & 34 & 36 CASSIA CRESCENT",1.309415365,103.8844031,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
K19,BLK 62 DAKOTA CRESCENT,1.307862293,103.889289,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
K2,"BLK 9 & 10 & 12 PINE CLOSE",1.308736475,103.8823385,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
K2T,BLK 21 JALAN EMPAT,1.307538013,103.8835306,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
K21,BLK 58 DAKOTA CRESCENT,1.30706552,103.8885866,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO
K22,BLK 60 DAKOTA CRESCENT,1.307547134,103.8883627,SURFACE CAR PARK,COUPON PARKING,NO,NO,NO
K28,JALAN SATU,1.309382917,103.8870194,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES
K3T,BLK 17 JALAN EMPAT,1.307580187,103.8838438,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
K52,52 CASSIA CRESCENT,1.310554774,103.88447,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES
K7,BLK 51 OLD AIRPORT ROAD,1.308894519,103.8860032,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
K9,BLK 42 CASSIA CRESCENT,1.310548398,103.8862411,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO
LBM,BLK 64 LENGKOK BAHRU,1.289296904,103.815233,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
LT1,"BLK 110 & 113-116 LENGKONG TIGA",1.323036536,103.9115547,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
LT2,BLK 111-112 LENGKONG TIGA,1.323908174,103.910853,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
LT3,BLK 101-109 LENGKONG TIGA,1.325035931,103.910472,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
L1,BLK 415-420 LOR LEW LIAN,1.349505832,103.8753429,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
MLM,BLK 157A MEI LING STREET,1.293365005,103.8034621,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
MLM1,BLK 161A MEI LING ST,1.29203197,103.8035377,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
MM1,BLK 28A BALAM ROAD,1.3304551,103.8870491,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
MM2,BLK 52A PIPIT ROAD,1.324339688,103.8860802,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
MM3,BLK 66A CIRCUIT ROAD,1.326266278,103.8880039,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
MM4,BLK 31A CIRCUIT ROAD,1.329329657,103.8854725,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
MM5,BLK 17 17 CIRCUIT ROAD,1.329791728,103.8885601,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
MNM,BLK 113 MCNAIR ROAD,1.321042155,103.8598283,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
MNRM,BLK 108A MCNAIR ROAD,1.320540215,103.8594236,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
MN1,BLKS 108/112 MCNAIR ROAD,1.322029473,103.8591933,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
MN2,BLKS 119/124 MCNAIR ROAD,1.318049689,103.8563623,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
MP1,BLK 1 TO 4 MARINE TERRACE,1.30481836,103.9175003,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
MP1M,BLK 65A MARINE DRIVE,1.302855262,103.9099902,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
MP12,BLK 72 TO 76 MARINE DRIVE,1.303181701,103.9076307,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
MP13,BLK 78 & 79 MARINE DRIVE,1.301686373,103.9088314,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
MP14,BLK 81/82 MARINE PARADE ROAD,1.302545176,103.9069317,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
MP15,BLK 83/87 MARINE PARADE ROAD,1.302682472,103.9059598,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
MP16,BLK 84 TO 86 MARINE PARADE ROAD,1.301980581,103.9066389,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
MP17,BLK 51/59 MARINE TERRACE,1.306127767,103.9148743,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
MP19,BLK 89 MARINE PARADE CTRL,1.301311862,103.9063298,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
MP2,BLK 5 TO 8 MARINE TERRACE,1.304224614,103.9166361,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
MP2M,BLK 35A MARINE CRESCENT,1.303636521,103.912859,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
MP20,BLK 86 MARINE PARADE ROAD,1.30132686,103.9061661,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES
MP3M,BLK 12A MARINE TERRACE,1.304357296,103.9153196,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
MP4M,BLK 16A MARINE TERRACE,1.303996614,103.9141763,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
MP5,BLK 52/57 MARINE TERRACE,1.306109647,103.9161437,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
MP5M,BLK 47A MARINE CRESCENT,1.305448024,103.9124578,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
MP5S,BLK 45 MARINE CRESCENT,1.304672037,103.9125487,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
MP6,BLK 50/50A/53 MARINE TERRACE,1.30549658,103.9163599,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
MP6M,BLK 77A MARINE DRIVE,1.302298274,103.9082669,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
MP6S,BLK 77 MARINE DRIVE,1.302103006,103.9083188,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
MP7,BLK 54/55/56/58/59 MARINE TERRACE,1.305581278,103.9146677,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
MR3,BLK 1/2 MAUDE ROAD,1.307693526,103.8590858,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
MR4,BLK 7 KING GEORGE AVENUE,1.307914043,103.8599662,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
MR5,"BLK 804/805 & 809 MAUDE ROAD",1.308135251,103.8607846,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
MR6,BLK 8 FRENCH ROAD,1.307167406,103.8605294,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
MR7,BLK 801/802 FRENCH ROAD,1.307512039,103.8603457,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
M1,BLK 85 TO 94/92A PIPIT ROAD,1.323074781,103.8864222,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
M16,BLK 37 CIRCUIT ROAD,1.328431167,103.886658,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
M20,BLK 65 & 80 CIRCUIT RD,1.327590453,103.8872511,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
M25,BLK 53 TO 56/68/70/71/72 PIPIT RD/CIRCUIT RD,1.324225444,103.8881631,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
M28,BLK 82A/83 MACPHERSON LANE,1.331125566,103.8851435,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
M29,BLK 12 TO 14 MERPATI RD,1.327392375,103.8820423,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
M3,BLK 19 TO 21/23/24/30/32 BALAM RD,1.330680856,103.8856933,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO
M32,BLK 120 TO 124 PAYA LEBAR WAY,1.322312871,103.8827798,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
M33,BLK 125 TO 126 ALJUNIED ROAD,1.323245792,103.8821596,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
M34,BLK 81/82 MACPHERSON LANE,1.332507957,103.8856263,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
M35,BLK 41 TO 42 CIRCUIT ROAD,1.327281852,103.8859009,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-7PM,NO,NO
M36,BLK 43 CIRCUIT ROAD,1.326703518,103.885442,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-7PM,NO,NO
M37,BLK 38 TO 40 CIRCUIT ROAD,1.327677409,103.885591,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-7PM,NO,NO
M38,BLK 63 TO 64 CIRCUIT ROAD,1.327153049,103.8874621,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
M4,BLK 22/34/36 CIRCUIT RD,1.329022794,103.8876451,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
NBRM,BLK 13 NORTH BRIDGE ROAD MSCP,1.304003617,103.8630028,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PDC4,BLK 475 CHOA CHU KANG AVE 3,1.377887715,103.7387734,SURFACE/MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PDC5,BLK 533A CHOA CHU KANG ST 51,1.391575269,103.7433967,SURFACE/MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PDJ3,BLK 399 YUNG SHENG RD,1.334715391,103.7204457,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PDJ7,BLK 762A JURONG WEST ST 75,1.348961591,103.6979476,SURFACE/MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PDL1,BLK 168 PUNGGOL FIELD,1.394146066,103.9129269,BASEMENT CAR PARK,ELECTRONIC PARKING,NO,NO,NO
PDP4,BLK 446A FAJAR ROAD,1.383767523,103.7713893,SURFACE/MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PDP5,BLK 524A JELAPANG ROAD,1.385438613,103.7661886,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PDQ5,BLK 57 DAWSON RD,1.29267933,103.8109881,SURFACE/MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PDR2,BLK 258 PASIR RIS ST 21,1.366925978,103.9645128,SURFACE/MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PDR6,BLK 624A ELIAS RD,1.377911172,103.9417081,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PDR7,BLK 734 PASIR RIS ST 72,1.379739506,103.9362063,SURFACE/MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PDS1,BLK 118 RIVERVALE DR,1.385469998,103.9018138,SURFACE/MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PDT8,BLK 866A TAMPINES ST 83,1.355448901,103.9345072,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PDW5,BLK 548 WOODLANDS DR 44,1.430768169,103.7941583,SURFACE/MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PDW7,BLK 768 WOODLANDS AVE 6,1.445462285,103.7980718,SURFACE/MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PDW8,BLK 888A WOODLANDS DR 50,1.438136382,103.7951635,SURFACE/MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PD8W,BLK 883A WOODLANDS ST 82,1.44311644,103.7910597,SURFACE/MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PLB1,BLK 440 PASIR RIS DRIVE 4,1.369084604,103.9588254,SURFACE CAR PARK,COUPON PARKING,NO,NO,NO
PL10,BLK 174 PUNGGOL FIELD,1.396647592,103.9102833,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL11,BLK 175 PUNGGOL FIELD,1.398114413,103.9086281,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL12,BLK 137 EDGEDALE PLAINS,1.392370667,103.9093837,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL13,BLK 131 EDGEDALE PLAINS,1.393588655,103.9103666,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL14,BLK 292 PUNGGOL CENTRAL,1.402396878,103.905028,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL15,BLK 171 EDGEDALE PLAINS,1.394862519,103.9125615,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL16,BLK 180 EDGEFIELD PLAINS,1.398608857,103.9093457,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL17,BLK 642 PUNGGOL DRIVE,1.398717291,103.9163641,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL18,BLK 162 PUNGGOL CENTRAL,1.396092847,103.9142925,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL19,"BLK 186-188 & 190-192 PUNGGOL CENTRAL",1.399684772,103.910081,BASEMENT CAR PARK,ELECTRONIC PARKING,7AM-7PM,NO,NO
PL20,BLK 638 PUNGGOL DRIVE,1.399555867,103.9151715,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL21,BLK 166 PUNGGOL CENTRAL,1.394970785,103.9154414,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL22,BLK 644 PUNGGOL CENTRAL,1.397739898,103.9158867,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL23,BLK 201 PUNGGOL FIELD,1.399766897,103.9036676,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL24,BLK 178 & 193 EDGEFIELD PLAINS,1.39955196,103.9083137,BASEMENT CAR PARK,ELECTRONIC PARKING,7AM-7PM,NO,NO
PL25,BLK 172 EDGEDALE PLAINS,1.395519826,103.9117544,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL26,BLK 650 PUNGGOL CENTRAL,1.397283842,103.9152789,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL27,BLK 204 PUNGGOL FIELD,1.398463141,103.9030521,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL28,BLK 194 PUNGGOL ROAD,1.402009204,103.9064941,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL29,BLK 633 PUNGGOL DRIVE,1.400538847,103.9132421,BASEMENT CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
PL30,BLK 170D PUNGGOL EAST,1.394353945,103.9140699,BASEMENT CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
PL31,BLK 301 PUNGGOL CENTRAL,1.403678583,103.9061762,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
PL32,BLK 302 PUNGGOL PLACE,1.40484725,103.9045852,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
PL33,BLK 621A - 621B EDGEFIELD WALK,1.401255387,103.9098678,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
PL34,BLK 603 PUNGGOL ROAD,1.403862281,103.9079601,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
PL35,BLK 602 PUNGGOL CENTRAL,1.403119329,103.9072713,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
PL36,BLK 305 PUNGGOL ROAD,1.406019757,103.9062011,COVERED CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
PL37,BLK 614 EDGEFIELD PLAINS,1.403234914,103.9096343,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
PL38,BLK 612 PUNGGOL DRIVE,1.404599231,103.9086113,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
PL39,BLK 267 PUNGGOL FIELD,1.404000204,103.8979334,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PL40,BLK 270 PUNGGOL FIELD,1.403721064,103.8991306,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
PL41,BLK 273 PUNGGOL PLACE,1.402651088,103.9019221,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PL42,BLK 616 PUNGGOL DRIVE,1.402126424,103.9116738,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
PL43,BLK 288 PUNGGOL PLACE,1.401714399,103.903075,COVERED CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
PL44,BLK 206A PUNGGOL PLACE,1.398856557,103.9013085,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
PL45,BLK 169 PUNGGOL FIELD,1.39362938,103.9144762,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
PL46,BLK 624 PUNGGOL CENTRAL,1.400259432,103.9116065,COVERED CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
PL47,BLK 207 PUNGGOL PLACE,1.400626978,103.9008961,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
PL48,BLK 271 PUNGGOL WALK,1.403005118,103.9003637,COVERED CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
PL49,BLK 210 PUNGGOL PLACE,1.399318536,103.9003718,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
PL50,BLK 211 PUNGGOL WALK,1.401419289,103.8994184,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO
PL51,BLK 213 PUNGGOL WALK,1.400010435,103.8986566,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL52,BLK 312 SUMANG LINK,1.410195118,103.9014399,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PL53,BLK 266 PUNGGOL WAY,1.405276533,103.8981914,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PL54,BLK 259 PUNGGOL FIELD,1.404506226,103.8953257,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PL55,BLK 261 PUNGGOL WAY,1.405404806,103.8968225,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PL56,BLK 672 EDGEFIELD PLAINS,1.407069979,103.9117062,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PL57,BLK 665 PUNGGOL DRIVE,1.401920865,103.9146629,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL58,663  PUNGGOL DRIVE,1.399914839,103.9167658,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL59,BLK 308 PUNGGOL WALK,1.408109322,103.8987409,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PL60,BLK 670 EDGEFIELD PLAINS,1.405822999,103.913234,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PL61,BLK 678 PUNGGOL DRIVE,1.406114903,103.9088671,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PL62,BLK 256 SUMANG WALK,1.405533926,103.8955097,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES
PL63,BLK 677 PUNGGOL DRIVE,1.405739873,103.9095567,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PL64,BLK 676 PUNGGOL DRIVE,1.405292842,103.9101911,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
PL65,BLK 310 PUNGGOL WALK,1.409762448,103.8997027,COVERED CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES
